Deputado,Tipo,Municipio,Votos No Municipio,Bairro,Votos No Bairro,RCAN_UESP,RUESP_CAN,RUESP
Andrezinho Ceciliano,Estaduais,Belford Roxo,1479,Heliópolis,130,0.006693,0.087897,0.089855
Andrezinho Ceciliano,Estaduais,Belford Roxo,1479,Itaipu,26,0.006216,0.017579,0.019351
Andrezinho Ceciliano,Estaduais,Belford Roxo,1479,Lote XV,22,0.00217,0.014875,0.046891
Andrezinho Ceciliano,Estaduais,Belford Roxo,1479,Maringá,188,0.015845,0.127113,0.05489
Andrezinho Ceciliano,Estaduais,Belford Roxo,1479,Nova Aurora,63,0.005169,0.042596,0.056389
Andrezinho Ceciliano,Estaduais,Belford Roxo,1479,Parque dos Ferreiras,7,0.00252,0.004733,0.012852
Andrezinho Ceciliano,Estaduais,Belford Roxo,1479,Pauline,87,0.012954,0.058824,0.03107
Andrezinho Ceciliano,Estaduais,Belford Roxo,1479,Piam,46,0.00769,0.031102,0.027674
Andrezinho Ceciliano,Estaduais,Belford Roxo,1479,Recantus,6,0.003188,0.004057,0.008707
Andrezinho Ceciliano,Estaduais,Belford Roxo,1479,Redentor,79,0.006045,0.053414,0.06046
Andrezinho Ceciliano,Estaduais,Belford Roxo,1479,Santa Amélia,17,0.003364,0.011494,0.023376
Andrezinho Ceciliano,Estaduais,Belford Roxo,1479,Santa Maria,17,0.009497,0.011494,0.008281
Andrezinho Ceciliano,Estaduais,Belford Roxo,1479,Santa Tereza,77,0.004658,0.052062,0.07648
Andrezinho Ceciliano,Estaduais,Belford Roxo,1479,Santo Antônio da Prata,25,0.007606,0.016903,0.015206
Andrezinho Ceciliano,Estaduais,Belford Roxo,1479,São Bernardo,16,0.013793,0.010818,0.005366
Andrezinho Ceciliano,Estaduais,Belford Roxo,1479,São Francisco de Assis,1,0.001337,0.000676,0.00346
Andrezinho Ceciliano,Estaduais,Belford Roxo,1479,São José,9,0.004032,0.006085,0.010326
Andrezinho Ceciliano,Estaduais,Belford Roxo,1479,São Vicente,62,0.010839,0.04192,0.026462
Andrezinho Ceciliano,Estaduais,Belford Roxo,1479,Shangri-lá,31,0.005742,0.02096,0.024977
Andrezinho Ceciliano,Estaduais,Belford Roxo,1479,Vale do Ipê,12,0.001727,0.008114,0.032138
Andrezinho Ceciliano,Estaduais,Belford Roxo,1479,Wona,30,0.002228,0.020284,0.062296
Andrezinho Ceciliano,Estaduais,Belford Roxo,1479,Xavantes,104,0.01053,0.070318,0.045693
Andrezinho Ceciliano,Estaduais,Japeri,5374,Alecrim,326,0.141616,0.060662,0.048905
Andrezinho Ceciliano,Estaduais,Japeri,5374,Beira-Rio,71,0.106129,0.013212,0.014213
Andrezinho Ceciliano,Estaduais,Japeri,5374,Caramujos,1764,0.122,0.328247,0.307174
Andrezinho Ceciliano,Estaduais,Japeri,5374,Centro de Engenheiro Pedreira,280,0.135725,0.052103,0.043827
Andrezinho Ceciliano,Estaduais,Japeri,5374,Centro de Japeri,340,0.092896,0.063268,0.077755
Andrezinho Ceciliano,Estaduais,Japeri,5374,Chacrinha,327,0.088522,0.060849,0.078477
Andrezinho Ceciliano,Estaduais,Japeri,5374,das Granjas,158,0.1,0.029401,0.033566
Andrezinho Ceciliano,Estaduais,Japeri,5374,Delamare,475,0.244972,0.088389,0.041193
Andrezinho Ceciliano,Estaduais,Japeri,5374,Esperança,8,0.033333,0.001489,0.005099
Andrezinho Ceciliano,Estaduais,Japeri,5374,Marajoara,132,0.108911,0.024563,0.025748
Andrezinho Ceciliano,Estaduais,Japeri,5374,Nova Belém,409,0.067805,0.076107,0.128147
Andrezinho Ceciliano,Estaduais,Japeri,5374,Santa Amelia,146,0.067718,0.027168,0.045803
Andrezinho Ceciliano,Estaduais,Japeri,5374,Santa Inês,140,0.121739,0.026051,0.024431
Andrezinho Ceciliano,Estaduais,Japeri,5374,São Cosme e São Damião,400,0.115674,0.074432,0.073463
Andrezinho Ceciliano,Estaduais,Japeri,5374,São Jorge,398,0.161986,0.07406,0.052198
Andrezinho Ceciliano,Estaduais,Nilópolis,256,Cabral,15,0.002863,0.058594,0.061708
Andrezinho Ceciliano,Estaduais,Nilópolis,256,Cabuís,10,0.002215,0.039062,0.05317
Andrezinho Ceciliano,Estaduais,Nilópolis,256,Centro de Olinda,37,0.002986,0.144531,0.145932
Andrezinho Ceciliano,Estaduais,Nilópolis,256,Manoel Reis,144,0.003189,0.5625,0.531784
Andrezinho Ceciliano,Estaduais,Nilópolis,256,Nossa Senhora de Fátima,7,0.001319,0.027344,0.062485
Andrezinho Ceciliano,Estaduais,Nilópolis,256,Nova Cidade,30,0.006039,0.117188,0.058505
Andrezinho Ceciliano,Estaduais,Nilópolis,256,Novo Horizonte,3,0.001512,0.011719,0.023364
Andrezinho Ceciliano,Estaduais,Nilópolis,256,Paiol,10,0.001868,0.039062,0.063051
Andrezinho Ceciliano,Estaduais,Nova Iguaçu,6970,Austin,804,0.024009,0.115352,0.094184
Andrezinho Ceciliano,Estaduais,Nova Iguaçu,6970,Boa Esperança,19,0.010177,0.002726,0.005251
Andrezinho Ceciliano,Estaduais,Nova Iguaçu,6970,Cabuçu,330,0.01857,0.047346,0.049982
Andrezinho Ceciliano,Estaduais,Nova Iguaçu,6970,Cacuia,104,0.010515,0.014921,0.027819
Andrezinho Ceciliano,Estaduais,Nova Iguaçu,6970,Campo Alegre,11,0.024123,0.001578,0.001283
Andrezinho Ceciliano,Estaduais,Nova Iguaçu,6970,Caonze,85,0.021071,0.012195,0.011346
Andrezinho Ceciliano,Estaduais,Nova Iguaçu,6970,Carmary,348,0.035637,0.049928,0.027464
Andrezinho Ceciliano,Estaduais,Nova Iguaçu,6970,Centro,691,0.025609,0.099139,0.075891
Andrezinho Ceciliano,Estaduais,Nova Iguaçu,6970,Comendador Soares,605,0.021451,0.086801,0.079325
Andrezinho Ceciliano,Estaduais,Nova Iguaçu,6970,Corumbá,87,0.01099,0.012482,0.022264
Andrezinho Ceciliano,Estaduais,Nova Iguaçu,6970,da Cerâmica,11,0.007015,0.001578,0.00441
Andrezinho Ceciliano,Estaduais,Nova Iguaçu,6970,da Luz,215,0.020862,0.030846,0.028986
Andrezinho Ceciliano,Estaduais,Nova Iguaçu,6970,da Palhada,57,0.008937,0.008178,0.017938
Andrezinho Ceciliano,Estaduais,Nova Iguaçu,6970,da Posse,216,0.018293,0.03099,0.033211
Andrezinho Ceciliano,Estaduais,Nova Iguaçu,6970,da Prata,36,0.007227,0.005165,0.014009
Andrezinho Ceciliano,Estaduais,Nova Iguaçu,6970,da Viga,209,0.014751,0.029986,0.039851
Andrezinho Ceciliano,Estaduais,Nova Iguaçu,6970,Engenho Pequeno,35,0.005075,0.005022,0.019395
Andrezinho Ceciliano,Estaduais,Nova Iguaçu,6970,Esperança,32,0.079208,0.004591,0.001136
Andrezinho Ceciliano,Estaduais,Nova Iguaçu,6970,Geneciano,11,0.011122,0.001578,0.002782
Andrezinho Ceciliano,Estaduais,Nova Iguaçu,6970,Grama,100,0.01919,0.014347,0.014656
Andrezinho Ceciliano,Estaduais,Nova Iguaçu,6970,Iguaçu Velho,3,0.006438,0.00043,0.001311
Andrezinho Ceciliano,Estaduais,Nova Iguaçu,6970,Inconfidência,2,0.00995,0.000287,0.000565
Andrezinho Ceciliano,Estaduais,Nova Iguaçu,6970,Ipiranga,103,0.016721,0.014778,0.017325
Andrezinho Ceciliano,Estaduais,Nova Iguaçu,6970,Jardim Alvorada,93,0.013252,0.013343,0.019738
Andrezinho Ceciliano,Estaduais,Nova Iguaçu,6970,Jardim Guandu,42,0.008323,0.006026,0.014192
Andrezinho Ceciliano,Estaduais,Nova Iguaçu,6970,Jardim Iguaçu,73,0.028207,0.010473,0.007279
Andrezinho Ceciliano,Estaduais,Nova Iguaçu,6970,Jardim Nova Era,57,0.008103,0.008178,0.019783
Andrezinho Ceciliano,Estaduais,Nova Iguaçu,6970,Jardim Pernambuco,7,0.00641,0.001004,0.003071
Andrezinho Ceciliano,Estaduais,Nova Iguaçu,6970,Jardim Tropical,39,0.007946,0.005595,0.013804
Andrezinho Ceciliano,Estaduais,Nova Iguaçu,6970,Kennedy,25,0.010267,0.003587,0.006849
Andrezinho Ceciliano,Estaduais,Nova Iguaçu,6970,Km - 32,27,0.005747,0.003874,0.013213
Andrezinho Ceciliano,Estaduais,Nova Iguaçu,6970,Lagoinha,22,0.011879,0.003156,0.005209
Andrezinho Ceciliano,Estaduais,Nova Iguaçu,6970,Montevidéu,1,0.002611,0.000143,0.001077
Andrezinho Ceciliano,Estaduais,Nova Iguaçu,6970,Moquetá,49,0.014614,0.00703,0.00943
Andrezinho Ceciliano,Estaduais,Nova Iguaçu,6970,Nova América,58,0.031419,0.008321,0.005192
Andrezinho Ceciliano,Estaduais,Nova Iguaçu,6970,Paraíso,111,0.032221,0.015925,0.009689
Andrezinho Ceciliano,Estaduais,Nova Iguaçu,6970,Parque Ambaí,437,0.022835,0.062697,0.053824
Andrezinho Ceciliano,Estaduais,Nova Iguaçu,6970,Parque Flora,20,0.014045,0.002869,0.004005
Andrezinho Ceciliano,Estaduais,Nova Iguaçu,6970,Ponto Chic,114,0.011714,0.016356,0.027372
Andrezinho Ceciliano,Estaduais,Nova Iguaçu,6970,Prados Verdes,63,0.021155,0.009039,0.008376
Andrezinho Ceciliano,Estaduais,Nova Iguaçu,6970,Rancho Fundo,129,0.009182,0.018508,0.039513
Andrezinho Ceciliano,Estaduais,Nova Iguaçu,6970,Rancho Novo,5,0.01355,0.000717,0.001038
Andrezinho Ceciliano,Estaduais,Nova Iguaçu,6970,Riachão,29,0.025261,0.004161,0.003229
Andrezinho Ceciliano,Estaduais,Nova Iguaçu,6970,Rodilândia,112,0.02328,0.016069,0.013531
Andrezinho Ceciliano,Estaduais,Nova Iguaçu,6970,Rosa dos Ventos,225,0.036538,0.032281,0.01732
Andrezinho Ceciliano,Estaduais,Nova Iguaçu,6970,Santa Eugênia,239,0.025267,0.03429,0.026604
Andrezinho Ceciliano,Estaduais,Nova Iguaçu,6970,Santa Rita,41,0.008748,0.005882,0.013182
Andrezinho Ceciliano,Estaduais,Nova Iguaçu,6970,Santo Antônio,39,0.151163,0.005595,0.000726
Andrezinho Ceciliano,Estaduais,Nova Iguaçu,6970,Tinguá,82,0.026623,0.011765,0.008663
Andrezinho Ceciliano,Estaduais,Nova Iguaçu,6970,Três Corações,24,0.015474,0.003443,0.004362
Andrezinho Ceciliano,Estaduais,Nova Iguaçu,6970,Valverde,60,0.015512,0.008608,0.010879
Andrezinho Ceciliano,Estaduais,Nova Iguaçu,6970,Vila de Cava,603,0.050732,0.086514,0.03343
Andrezinho Ceciliano,Estaduais,Nova Iguaçu,6970,Vila Nova,27,0.00656,0.003874,0.011576
Andrezinho Ceciliano,Estaduais,Nova Iguaçu,6970,Vila Operária,3,0.002439,0.00043,0.003459
Andrezinho Ceciliano,Estaduais,São João de Meriti,2233,Agostinho Porto,504,0.018517,0.225705,0.11201
Andrezinho Ceciliano,Estaduais,São João de Meriti,2233,Centro,103,0.005377,0.046126,0.078833
Andrezinho Ceciliano,Estaduais,São João de Meriti,2233,Coelho da Rocha,73,0.002855,0.032691,0.105236
Andrezinho Ceciliano,Estaduais,São João de Meriti,2233,Éden,53,0.006776,0.023735,0.03219
Andrezinho Ceciliano,Estaduais,São João de Meriti,2233,Engenheiro Belford,14,0.003484,0.00627,0.016535
Andrezinho Ceciliano,Estaduais,São João de Meriti,2233,Jardim Meriti,186,0.00445,0.083296,0.172011
Andrezinho Ceciliano,Estaduais,São João de Meriti,2233,Jardim Metrópole,294,0.021335,0.131661,0.056709
Andrezinho Ceciliano,Estaduais,São João de Meriti,2233,Jardim Sumaré,378,0.03865,0.169279,0.040248
Andrezinho Ceciliano,Estaduais,São João de Meriti,2233,Parque Araruama,139,0.008067,0.062248,0.070911
Andrezinho Ceciliano,Estaduais,São João de Meriti,2233,São Matheus,112,0.005527,0.050157,0.083392
Andrezinho Ceciliano,Estaduais,São João de Meriti,2233,Venda Velha,16,0.004088,0.007165,0.016107
Andrezinho Ceciliano,Estaduais,São João de Meriti,2233,Vilar dos Teles,280,0.006573,0.125392,0.175299
Andrezinho Ceciliano,Estaduais,São João de Meriti,2233,Vila Tiradentes,81,0.008227,0.036274,0.040519
Andrezinho Ceciliano,Estaduais,Queimados,1270,,1270,0.019201,1.0,1.0
Julio Rocha,Estaduais,Belford Roxo,169,Areia Branca,22,0.001234,0.130178,0.082481
Julio Rocha,Estaduais,Belford Roxo,169,Barro Vermelho,15,0.001452,0.088757,0.047798
Julio Rocha,Estaduais,Belford Roxo,169,Centro,38,0.002632,0.224852,0.066779
Julio Rocha,Estaduais,Belford Roxo,169,Glaucia,5,0.000765,0.029586,0.030241
Julio Rocha,Estaduais,Belford Roxo,169,Heliópolis,12,0.000618,0.071006,0.089855
Julio Rocha,Estaduais,Belford Roxo,169,Itaipu,2,0.000478,0.011834,0.019351
Julio Rocha,Estaduais,Belford Roxo,169,Lote XV,5,0.000493,0.029586,0.046891
Julio Rocha,Estaduais,Belford Roxo,169,Maringá,3,0.000253,0.017751,0.05489
Julio Rocha,Estaduais,Belford Roxo,169,Nova Aurora,8,0.000656,0.047337,0.056389
Julio Rocha,Estaduais,Belford Roxo,169,Pauline,3,0.000447,0.017751,0.03107
Julio Rocha,Estaduais,Belford Roxo,169,Piam,4,0.000669,0.023669,0.027674
Julio Rocha,Estaduais,Belford Roxo,169,Redentor,12,0.000918,0.071006,0.06046
Julio Rocha,Estaduais,Belford Roxo,169,Santa Amélia,2,0.000396,0.011834,0.023376
Julio Rocha,Estaduais,Belford Roxo,169,Santa Tereza,6,0.000363,0.035503,0.07648
Julio Rocha,Estaduais,Belford Roxo,169,Santo Antônio da Prata,1,0.000304,0.005917,0.015206
Julio Rocha,Estaduais,Belford Roxo,169,São Bernardo,1,0.000862,0.005917,0.005366
Julio Rocha,Estaduais,Belford Roxo,169,São Vicente,11,0.001923,0.065089,0.026462
Julio Rocha,Estaduais,Belford Roxo,169,Shangri-lá,5,0.000926,0.029586,0.024977
Julio Rocha,Estaduais,Belford Roxo,169,Wona,9,0.000668,0.053254,0.062296
Julio Rocha,Estaduais,Belford Roxo,169,Xavantes,5,0.000506,0.029586,0.045693
Julio Rocha,Estaduais,Japeri,237,Alecrim,7,0.003041,0.029536,0.048905
Julio Rocha,Estaduais,Japeri,237,Caramujos,45,0.003112,0.189873,0.307174
Julio Rocha,Estaduais,Japeri,237,Centro de Engenheiro Pedreira,10,0.004847,0.042194,0.043827
Julio Rocha,Estaduais,Japeri,237,Centro de Japeri,20,0.005464,0.084388,0.077755
Julio Rocha,Estaduais,Japeri,237,Chacrinha,47,0.012723,0.198312,0.078477
Julio Rocha,Estaduais,Japeri,237,das Granjas,8,0.005063,0.033755,0.033566
Julio Rocha,Estaduais,Japeri,237,Delamare,4,0.002063,0.016878,0.041193
Julio Rocha,Estaduais,Japeri,237,Esperança,1,0.004167,0.004219,0.005099
Julio Rocha,Estaduais,Japeri,237,Marajoara,11,0.009076,0.046414,0.025748
Julio Rocha,Estaduais,Japeri,237,Nova Belém,30,0.004973,0.126582,0.128147
Julio Rocha,Estaduais,Japeri,237,Santa Amelia,11,0.005102,0.046414,0.045803
Julio Rocha,Estaduais,Japeri,237,Santa Inês,16,0.013913,0.067511,0.024431
Julio Rocha,Estaduais,Japeri,237,São Cosme e São Damião,20,0.005784,0.084388,0.073463
Julio Rocha,Estaduais,Japeri,237,São Jorge,7,0.002849,0.029536,0.052198
Julio Rocha,Estaduais,Nilópolis,111,Cabral,6,0.001145,0.054054,0.061708
Julio Rocha,Estaduais,Nilópolis,111,Cabuís,3,0.000664,0.027027,0.05317
Julio Rocha,Estaduais,Nilópolis,111,Centro de Olinda,5,0.000403,0.045045,0.145932
Julio Rocha,Estaduais,Nilópolis,111,Manoel Reis,56,0.00124,0.504505,0.531784
Julio Rocha,Estaduais,Nilópolis,111,Nossa Senhora de Fátima,37,0.006973,0.333333,0.062485
Julio Rocha,Estaduais,Nilópolis,111,Nova Cidade,3,0.000604,0.027027,0.058505
Julio Rocha,Estaduais,Nilópolis,111,Novo Horizonte,1,0.000504,0.009009,0.023364
Julio Rocha,Estaduais,Nova Iguaçu,544,Austin,27,0.000806,0.049632,0.094184
Julio Rocha,Estaduais,Nova Iguaçu,544,Boa Esperança,2,0.001071,0.003676,0.005251
Julio Rocha,Estaduais,Nova Iguaçu,544,Cabuçu,5,0.000281,0.009191,0.049982
Julio Rocha,Estaduais,Nova Iguaçu,544,Cacuia,51,0.005156,0.09375,0.027819
Julio Rocha,Estaduais,Nova Iguaçu,544,Caonze,17,0.004214,0.03125,0.011346
Julio Rocha,Estaduais,Nova Iguaçu,544,Carmary,14,0.001434,0.025735,0.027464
Julio Rocha,Estaduais,Nova Iguaçu,544,Centro,32,0.001186,0.058824,0.075891
Julio Rocha,Estaduais,Nova Iguaçu,544,Comendador Soares,50,0.001773,0.091912,0.079325
Julio Rocha,Estaduais,Nova Iguaçu,544,Corumbá,11,0.00139,0.020221,0.022264
Julio Rocha,Estaduais,Nova Iguaçu,544,da Cerâmica,9,0.00574,0.016544,0.00441
Julio Rocha,Estaduais,Nova Iguaçu,544,da Luz,15,0.001455,0.027574,0.028986
Julio Rocha,Estaduais,Nova Iguaçu,544,da Palhada,3,0.00047,0.005515,0.017938
Julio Rocha,Estaduais,Nova Iguaçu,544,da Posse,36,0.003049,0.066176,0.033211
Julio Rocha,Estaduais,Nova Iguaçu,544,da Prata,3,0.000602,0.005515,0.014009
Julio Rocha,Estaduais,Nova Iguaçu,544,da Viga,7,0.000494,0.012868,0.039851
Julio Rocha,Estaduais,Nova Iguaçu,544,Engenho Pequeno,12,0.00174,0.022059,0.019395
Julio Rocha,Estaduais,Nova Iguaçu,544,Geneciano,2,0.002022,0.003676,0.002782
Julio Rocha,Estaduais,Nova Iguaçu,544,Grama,7,0.001343,0.012868,0.014656
Julio Rocha,Estaduais,Nova Iguaçu,544,Ipiranga,1,0.000162,0.001838,0.017325
Julio Rocha,Estaduais,Nova Iguaçu,544,Jardim Alvorada,11,0.001567,0.020221,0.019738
Julio Rocha,Estaduais,Nova Iguaçu,544,Jardim Guandu,1,0.000198,0.001838,0.014192
Julio Rocha,Estaduais,Nova Iguaçu,544,Jardim Iguaçu,15,0.005796,0.027574,0.007279
Julio Rocha,Estaduais,Nova Iguaçu,544,Jardim Nova Era,2,0.000284,0.003676,0.019783
Julio Rocha,Estaduais,Nova Iguaçu,544,Jardim Tropical,13,0.002649,0.023897,0.013804
Julio Rocha,Estaduais,Nova Iguaçu,544,Kennedy,11,0.004517,0.020221,0.006849
Julio Rocha,Estaduais,Nova Iguaçu,544,Km - 32,3,0.000639,0.005515,0.013213
Julio Rocha,Estaduais,Nova Iguaçu,544,Lagoinha,3,0.00162,0.005515,0.005209
Julio Rocha,Estaduais,Nova Iguaçu,544,Montevidéu,1,0.002611,0.001838,0.001077
Julio Rocha,Estaduais,Nova Iguaçu,544,Moquetá,24,0.007158,0.044118,0.00943
Julio Rocha,Estaduais,Nova Iguaçu,544,Nova América,1,0.000542,0.001838,0.005192
Julio Rocha,Estaduais,Nova Iguaçu,544,Paraíso,3,0.000871,0.005515,0.009689
Julio Rocha,Estaduais,Nova Iguaçu,544,Parque Ambaí,18,0.000941,0.033088,0.053824
Julio Rocha,Estaduais,Nova Iguaçu,544,Ponto Chic,52,0.005343,0.095588,0.027372
Julio Rocha,Estaduais,Nova Iguaçu,544,Prados Verdes,2,0.000672,0.003676,0.008376
Julio Rocha,Estaduais,Nova Iguaçu,544,Rancho Fundo,22,0.001566,0.040441,0.039513
Julio Rocha,Estaduais,Nova Iguaçu,544,Rodilândia,2,0.000416,0.003676,0.013531
Julio Rocha,Estaduais,Nova Iguaçu,544,Rosa dos Ventos,8,0.001299,0.014706,0.01732
Julio Rocha,Estaduais,Nova Iguaçu,544,Santa Eugênia,8,0.000846,0.014706,0.026604
Julio Rocha,Estaduais,Nova Iguaçu,544,Santa Rita,3,0.00064,0.005515,0.013182
Julio Rocha,Estaduais,Nova Iguaçu,544,Santo Antônio,5,0.01938,0.009191,0.000726
Julio Rocha,Estaduais,Nova Iguaçu,544,Tinguá,12,0.003896,0.022059,0.008663
Julio Rocha,Estaduais,Nova Iguaçu,544,Três Corações,5,0.003224,0.009191,0.004362
Julio Rocha,Estaduais,Nova Iguaçu,544,Valverde,3,0.000776,0.005515,0.010879
Julio Rocha,Estaduais,Nova Iguaçu,544,Vila de Cava,10,0.000841,0.018382,0.03343
Julio Rocha,Estaduais,Nova Iguaçu,544,Vila Nova,2,0.000486,0.003676,0.011576
Julio Rocha,Estaduais,São João de Meriti,172,Agostinho Porto,9,0.000331,0.052326,0.11201
Julio Rocha,Estaduais,São João de Meriti,172,Centro,12,0.000626,0.069767,0.078833
Julio Rocha,Estaduais,São João de Meriti,172,Coelho da Rocha,13,0.000508,0.075581,0.105236
Julio Rocha,Estaduais,São João de Meriti,172,Éden,8,0.001023,0.046512,0.03219
Julio Rocha,Estaduais,São João de Meriti,172,Engenheiro Belford,4,0.000996,0.023256,0.016535
Julio Rocha,Estaduais,São João de Meriti,172,Jardim Meriti,31,0.000742,0.180233,0.172011
Julio Rocha,Estaduais,São João de Meriti,172,Jardim Metrópole,26,0.001887,0.151163,0.056709
Julio Rocha,Estaduais,São João de Meriti,172,Jardim Sumaré,5,0.000511,0.02907,0.040248
Julio Rocha,Estaduais,São João de Meriti,172,Parque Araruama,4,0.000232,0.023256,0.070911
Julio Rocha,Estaduais,São João de Meriti,172,São Matheus,15,0.00074,0.087209,0.083392
Julio Rocha,Estaduais,São João de Meriti,172,Venda Velha,1,0.000255,0.005814,0.016107
Julio Rocha,Estaduais,São João de Meriti,172,Vilar dos Teles,34,0.000798,0.197674,0.175299
Julio Rocha,Estaduais,São João de Meriti,172,Vila Tiradentes,10,0.001016,0.05814,0.040519
Julio Rocha,Estaduais,Queimados,27,,27,0.000408,1.0,1.0
Rafael Nobre,Estaduais,Belford Roxo,672,Andrade Araújo,41,0.016407,0.061012,0.011561
Rafael Nobre,Estaduais,Belford Roxo,672,Areia Branca,71,0.003982,0.105655,0.082481
Rafael Nobre,Estaduais,Belford Roxo,672,Barro Vermelho,24,0.002323,0.035714,0.047798
Rafael Nobre,Estaduais,Belford Roxo,672,Centro,38,0.002632,0.056548,0.066779
Rafael Nobre,Estaduais,Belford Roxo,672,das Graças,9,0.002198,0.013393,0.01894
Rafael Nobre,Estaduais,Belford Roxo,672,Glaucia,6,0.000918,0.008929,0.030241
Rafael Nobre,Estaduais,Belford Roxo,672,Heliópolis,148,0.00762,0.220238,0.089855
Rafael Nobre,Estaduais,Belford Roxo,672,Itaipu,145,0.034664,0.215774,0.019351
Rafael Nobre,Estaduais,Belford Roxo,672,Lote XV,6,0.000592,0.008929,0.046891
Rafael Nobre,Estaduais,Belford Roxo,672,Maringá,19,0.001601,0.028274,0.05489
Rafael Nobre,Estaduais,Belford Roxo,672,Nova Aurora,37,0.003036,0.05506,0.056389
Rafael Nobre,Estaduais,Belford Roxo,672,Pauline,6,0.000893,0.008929,0.03107
Rafael Nobre,Estaduais,Belford Roxo,672,Piam,8,0.001337,0.011905,0.027674
Rafael Nobre,Estaduais,Belford Roxo,672,Redentor,13,0.000995,0.019345,0.06046
Rafael Nobre,Estaduais,Belford Roxo,672,Santa Amélia,9,0.001781,0.013393,0.023376
Rafael Nobre,Estaduais,Belford Roxo,672,Santa Maria,1,0.000559,0.001488,0.008281
Rafael Nobre,Estaduais,Belford Roxo,672,Santa Tereza,22,0.001331,0.032738,0.07648
Rafael Nobre,Estaduais,Belford Roxo,672,Santo Antônio da Prata,3,0.000913,0.004464,0.015206
Rafael Nobre,Estaduais,Belford Roxo,672,São Bernardo,2,0.001724,0.002976,0.005366
Rafael Nobre,Estaduais,Belford Roxo,672,São Francisco de Assis,3,0.004011,0.004464,0.00346
Rafael Nobre,Estaduais,Belford Roxo,672,São Vicente,6,0.001049,0.008929,0.026462
Rafael Nobre,Estaduais,Belford Roxo,672,Shangri-lá,23,0.00426,0.034226,0.024977
Rafael Nobre,Estaduais,Belford Roxo,672,Vale do Ipê,3,0.000432,0.004464,0.032138
Rafael Nobre,Estaduais,Belford Roxo,672,Wona,11,0.000817,0.016369,0.062296
Rafael Nobre,Estaduais,Belford Roxo,672,Xavantes,18,0.001822,0.026786,0.045693
Rafael Nobre,Estaduais,Japeri,1370,Alecrim,46,0.019983,0.033577,0.048905
Rafael Nobre,Estaduais,Japeri,1370,Beira-Rio,16,0.023916,0.011679,0.014213
Rafael Nobre,Estaduais,Japeri,1370,Caramujos,378,0.026143,0.275912,0.307174
Rafael Nobre,Estaduais,Japeri,1370,Centro de Engenheiro Pedreira,49,0.023752,0.035766,0.043827
Rafael Nobre,Estaduais,Japeri,1370,Centro de Japeri,92,0.025137,0.067153,0.077755
